
         6073355 function calls (5735582 primitive calls) in 7.982 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       15    0.000    0.000    0.000    0.000 tasks.py:533(sleep)
     3073    0.004    0.000    0.007    0.000 tasks.py:546(async)
        1    0.000    0.000    0.000    0.000 tasks.py:569(_GatheringFuture)
        9    0.000    0.000    0.000    0.000 tasks.py:83(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:108(_RandomNameSequence)
        1    0.000    0.000    0.002    0.002 tempfile.py:18(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:372(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:501(SpooledTemporaryFile)
        1    0.001    0.001    0.001    0.001 text_encoding.py:33(<module>)
        8    0.000    0.000    0.000    0.000 text_encoding.py:61(CEscape)
      345    0.000    0.000    0.000    0.000 text_encoding.py:81(<genexpr>)
      8/4    0.000    0.000    0.000    0.000 text_format.py:104(PrintMessage)
    20/12    0.000    0.000    0.000    0.000 text_format.py:122(PrintField)
    20/12    0.000    0.000    0.000    0.000 text_format.py:158(PrintFieldValue)
        1    0.000    0.000    0.005    0.005 text_format.py:35(<module>)
        1    0.000    0.000    0.003    0.003 text_format.py:460(_Tokenizer)
        1    0.000    0.000    0.000    0.000 text_format.py:60(Error)
        1    0.000    0.000    0.000    0.000 text_format.py:64(ParseError)
        4    0.000    0.000    0.000    0.000 text_format.py:68(MessageToString)
        1    0.000    0.000    0.000    0.000 theil_sen.py:198(TheilSenRegressor)
        1    0.000    0.000    0.000    0.000 theil_sen.py:4(<module>)
        1    0.000    0.000    0.000    0.000 thread.py:4(<module>)
        1    0.000    0.000    0.000    0.000 thread.py:43(_WorkItem)
        1    0.000    0.000    0.000    0.000 thread.py:84(ThreadPoolExecutor)
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1058(_Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1088(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1090(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1097(_set_daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1128(_DummyThread)
        2    0.000    0.000    0.000    0.000 threading.py:113(RLock)
        2    0.000    0.000    0.000    0.000 threading.py:1152(currentThread)
        1    0.000    0.000    0.000    0.000 threading.py:124(_RLock)
        2    0.000    0.000    0.000    0.000 threading.py:131(__init__)
        7    0.000    0.000    0.000    0.000 threading.py:146(acquire)
        7    0.000    0.000    0.000    0.000 threading.py:186(release)
        2    0.000    0.000    0.000    0.000 threading.py:241(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:254(_Condition)
        2    0.000    0.000    0.000    0.000 threading.py:259(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:299(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:372(notify)
        1    0.000    0.000    0.000    0.000 threading.py:399(notifyAll)
        1    0.000    0.000    0.000    0.000 threading.py:422(_Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:514(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:541(Event)
        1    0.000    0.000    0.000    0.000 threading.py:551(_Event)
        1    0.000    0.000    0.000    0.000 threading.py:56(_Verbose)
        1    0.000    0.000    0.000    0.000 threading.py:560(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:575(set)
        6    0.000    0.000    0.000    0.000 threading.py:58(__init__)
       15    0.000    0.000    0.000    0.000 threading.py:63(_note)
        1    0.000    0.000    0.000    0.000 threading.py:640(Thread)
        1    0.000    0.000    0.000    0.000 threading.py:656(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:789(_set_ident)
        1    0.001    0.001    0.019    0.019 time_monotonic.py:10(<module>)
        1    0.000    0.000    0.000    0.000 time_monotonic.py:143(timespec)
     5584    0.035    0.000    0.037    0.000 time_monotonic.py:160(time_monotonic)
        1    0.000    0.000    0.000    0.000 time_monotonic.py:177(get_resolution)
        1    0.000    0.000    0.000    0.000 time_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 time_pb2.py:57(Time)
        1    0.000    0.000    0.000    0.000 tnc.py:33(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:146(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:148(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:179(Untokenizer)
        1    0.000    0.000    0.015    0.015 tokenize.py:23(<module>)
       19    0.000    0.000    0.000    0.000 tokenize.py:45(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:46(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:47(maybe)
      383    0.046    0.000    0.111    0.000 topoMaps.py:167(predict)
        1    0.000    0.000    0.000    0.000 topoMaps.py:25(ITM)
     1511    0.003    0.000    0.005    0.000 topoMaps.py:27(__init__)
      387    0.045    0.000    0.117    0.000 topoMaps.py:31(getWinners)
      387    0.008    0.000    0.159    0.000 topoMaps.py:52(train)
        1    0.000    0.000    0.001    0.001 topoMaps.py:6(<module>)
        1    0.001    0.001    0.001    0.001 transports.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transports.py:124(Transport)
        1    0.000    0.000    0.000    0.000 transports.py:13(BaseTransport)
        1    0.000    0.000    0.000    0.000 transports.py:146(DatagramTransport)
        1    0.000    0.000    0.000    0.000 transports.py:169(SubprocessTransport)
        1    0.000    0.000    0.000    0.000 transports.py:221(_FlowControlMixin)
        1    0.000    0.000    0.000    0.000 transports.py:36(ReadTransport)
        1    0.000    0.000    0.000    0.000 transports.py:56(WriteTransport)
     1520    0.008    0.000    0.010    0.000 twodim_base.py:190(eye)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.000    0.000    0.018    0.018 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 type_checkers.py:109(IntValueChecker)
     1520    0.003    0.000    0.003    0.000 type_checkers.py:113(CheckValue)
        1    0.000    0.000    0.000    0.000 type_checkers.py:127(EnumValueChecker)
        5    0.000    0.000    0.000    0.000 type_checkers.py:131(__init__)
      756    0.001    0.000    0.001    0.000 type_checkers.py:134(CheckValue)
        1    0.000    0.000    0.000    0.000 type_checkers.py:144(UnicodeValueChecker)
     1527    0.003    0.000    0.008    0.000 type_checkers.py:151(CheckValue)
        1    0.000    0.000    0.000    0.000 type_checkers.py:170(Int32ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:178(Uint32ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:184(Int64ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:190(Uint64ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:48(<module>)
      107    0.000    0.000    0.000    0.000 type_checkers.py:63(GetTypeChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:86(TypeChecker)
        4    0.000    0.000    0.000    0.000 type_checkers.py:92(__init__)
    15539    0.007    0.000    0.011    0.000 type_checkers.py:95(CheckValue)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 umfpack.py:243(Struct)
        1    0.000    0.000    0.000    0.000 umfpack.py:25(UmfpackWarning)
        1    0.000    0.000    0.000    0.000 umfpack.py:266(UmfpackContext)
        1    0.000    0.000    0.000    0.000 umfpack.py:46(updateDictWithVars)
        1    0.000    0.000    0.001    0.001 umfpack.py:6(<module>)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:1(<module>)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:284(_BaseFilter)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:335(SelectPercentile)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:402(SelectKBest)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:467(SelectFpr)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:512(SelectFdr)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:568(SelectFwe)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:616(GenericUnivariateSelect)
        1    0.002    0.002    0.022    0.022 unix_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unix_events.py:307(_UnixReadPipeTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:402(_UnixWritePipeTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:47(_UnixSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 unix_events.py:53(__init__)
        1    0.000    0.000    0.000    0.000 unix_events.py:57(_socketpair)
        1    0.000    0.000    0.000    0.000 unix_events.py:593(_UnixSubprocessTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:627(AbstractChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:697(BaseChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:751(SafeChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:829(FastChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:934(_UnixDefaultEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 unix_events.py:938(__init__)
        1    0.000    0.000    0.000    0.000 unix_events.py:950(set_event_loop)
        1    0.000    0.000    0.000    0.000 unsupervised.py:1(<module>)
       31    0.000    0.000    0.000    0.000 utf_8.py:15(decode)
        1    0.000    0.000    0.001    0.001 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:161(register_after_fork)
        1    0.000    0.000    0.000    0.000 util.py:172(Finalize)
        2    0.000    0.000    0.015    0.007 util.py:214(_findSoname_ldconfig)
        2    0.000    0.000    0.015    0.007 util.py:252(find_library)
        1    0.000    0.000    0.000    0.000 util.py:336(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 util.py:346(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 util.py:35(<module>)
        1    0.000    0.000    0.002    0.002 util.py:4(<module>)
        1    0.000    0.000    0.000    0.000 util.py:72(debug)
        2    0.000    0.000    0.001    0.000 utils.py:1(<module>)
        8    0.000    0.000    0.000    0.000 utils.py:113(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:1481(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:1513(WarningManager)
        1    0.000    0.000    0.000    0.000 utils.py:1701(IgnoreException)
        2    0.000    0.000    0.000    0.000 utils.py:174(<lambda>)
        1    0.000    0.000    0.001    0.001 utils.py:4(<module>)
       10    0.000    0.000    0.000    0.000 utils.py:47(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:52(_Deprecate)
       10    0.000    0.000    0.000    0.000 utils.py:64(__init__)
       10    0.000    0.000    0.000    0.000 utils.py:69(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:998(SafeEval)
        1    0.000    0.000    0.000    0.000 validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 validation.py:19(DataConversionWarning)
        1    0.000    0.000    0.000    0.000 validation.py:26(NonBLASDotWarning)
        1    0.000    0.000    0.000    0.000 validation.py:30(NotFittedError)
        1    0.000    0.000    0.000    0.000 variance_threshold.py:12(VarianceThreshold)
        1    0.000    0.000    0.000    0.000 variance_threshold.py:4(<module>)
        1    0.000    0.000    0.000    0.000 vector3d_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 vector3d_pb2.py:64(Vector3d)
        1    0.000    0.000    0.000    0.000 version.py:228(LooseVersion)
        4    0.000    0.000    0.000    0.000 version.py:263(__init__)
        4    0.000    0.000    0.000    0.000 version.py:268(parse)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
       36    0.000    0.000    0.000    0.000 version.py:273(<lambda>)
        2    0.000    0.000    0.000    0.000 version.py:292(__cmp__)
        2    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 version.py:32(Version)
        1    0.000    0.000    0.000    0.000 version.py:63(StrictVersion)
        1    0.000    0.000    0.000    0.000 warnings.py:14(warnpy3k)
       25    0.000    0.000    0.000    0.000 warnings.py:288(__init__)
        2    0.000    0.000    0.000    0.000 warnings.py:318(__init__)
        2    0.000    0.000    0.000    0.000 warnings.py:339(__enter__)
       25    0.000    0.000    0.000    0.000 warnings.py:348(showwarning)
        2    0.000    0.000    0.000    0.000 warnings.py:355(__exit__)
        5    0.000    0.000    0.001    0.000 warnings.py:45(filterwarnings)
        5    0.000    0.000    0.000    0.000 warnings.py:74(simplefilter)
        1    0.000    0.000    0.000    0.000 weakref.py:262(__new__)
        1    0.000    0.000    0.000    0.000 weakref.py:267(__init__)
        5    0.000    0.000    0.000    0.000 weakref.py:282(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:48(remove)
        1    0.000    0.000    0.000    0.000 weakref.py:98(__setitem__)
       35    0.000    0.000    0.000    0.000 wire_format.py:259(IsTypePackable)
        1    0.000    0.000    0.000    0.000 wire_format.py:31(<module>)
      524    0.000    0.000    0.000    0.000 wire_format.py:80(PackTag)
        1    0.000    0.000    0.003    0.003 worldState_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 worldState_pb2.py:61(WorldState)
        1    0.000    0.000    0.002    0.002 world_control_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 world_control_pb2.py:5(<lambda>)
        1    0.000    0.000    0.001    0.001 world_reset_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 world_reset_pb2.py:5(<lambda>)
        1    0.000    0.000    0.000    0.000 wrench_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 wrench_pb2.py:60(Wrench)
        1    0.000    0.000    0.000    0.000 zeros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:20(RootResults)
      290    0.001    0.000    0.004    0.000 {__import__}
       31    0.000    0.000    0.000    0.000 {_codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 {_coo.coo_tocsr}
        1    0.000    0.000    0.000    0.000 {_csr.csr_has_sorted_indices}
        1    0.000    0.000    0.000    0.000 {_csr.csr_sum_duplicates}
        3    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
     5585    0.002    0.000    0.002    0.000 {_ctypes.byref}
        3    0.000    0.000    0.000    0.000 {_ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       50    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
      766    0.000    0.000    0.000    0.000 {_functools.reduce}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
        7    0.000    0.000    0.000    0.000 {_heapq.heappop}
        8    0.000    0.000    0.000    0.000 {_heapq.heappush}
        1    0.000    0.000    0.000    0.000 {_locale.nl_langinfo}
        3    0.000    0.000    0.000    0.000 {_locale.setlocale}
        2    0.000    0.000    0.003    0.002 {_socket.getaddrinfo}
        1    0.000    0.000    0.000    0.000 {_socket.socketpair}
       42    0.000    0.000    0.000    0.000 {_sre.compile}
      132    0.000    0.000    0.000    0.000 {_sre.getlower}
       32    0.000    0.000    0.000    0.000 {_struct.calcsize}
    12800    0.003    0.000    0.003    0.000 {_struct.pack}
   101119    0.018    0.000    0.018    0.000 {_struct.unpack}
       26    0.000    0.000    0.000    0.000 {_warnings.warn}
    70178    0.013    0.000    0.013    0.000 {_weakref.proxy}
      955    0.001    0.000    0.001    0.000 {abs}
       50    0.000    0.000    0.000    0.000 {all}
        1    0.000    0.000    0.000    0.000 {binascii.a2b_hex}
        1    0.000    0.000    0.000    0.000 {binascii.hexlify}
     8879    0.008    0.000    0.008    0.000 {built-in method __new__ of type object at 0x919120}
     1529    0.001    0.000    0.001    0.000 {cStringIO.StringIO}
    12318    0.003    0.000    0.003    0.000 {chr}
        2    0.000    0.000    0.000    0.000 {cmp}
       12    0.001    0.000    0.001    0.000 {compile}
        7    0.000    0.000    0.000    0.000 {delattr}
       18    0.001    0.000    0.001    0.000 {dir}
       11    0.000    0.000    0.000    0.000 {eval}
        4    0.000    0.000    0.000    0.000 {filter}
        1    0.000    0.000    0.000    0.000 {function seed at 0x7f14fcd7bb18}
   100150    0.035    0.000    0.035    0.000 {getattr}
      357    0.000    0.000    0.000    0.000 {globals}
    11709    0.011    0.000    0.011    0.000 {hasattr}
        2    0.000    0.000    0.000    0.000 {hash}
        1    0.000    0.000    0.000    0.000 {hex}
   385637    0.026    0.000    0.026    0.000 {id}
        7    0.000    0.000    0.000    0.000 {imp.find_module}
        7    0.002    0.000    0.002    0.000 {imp.load_module}
   151867    0.048    0.000    0.048    0.000 {isinstance}
86800/86772    0.022    0.000    0.022    0.000 {issubclass}
        9    0.000    0.000    0.000    0.000 {iter}
220319/220086    0.025    0.000    0.026    0.000 {len}
       28    0.000    0.000    0.000    0.000 {locals}
       12    0.000    0.000    0.014    0.001 {map}
     1520    0.001    0.000    0.001    0.000 {math.asin}
     3040    0.002    0.000    0.002    0.000 {math.atan2}
      541    0.000    0.000    0.000    0.000 {math.ceil}
    38500    0.012    0.000    0.012    0.000 {math.cos}
        1    0.000    0.000    0.000    0.000 {math.exp}
        5    0.000    0.000    0.000    0.000 {math.fmod}
        2    0.000    0.000    0.000    0.000 {math.log10}
        3    0.000    0.000    0.000    0.000 {math.log}
    38500    0.009    0.000    0.009    0.000 {math.sin}
        2    0.000    0.000    0.000    0.000 {math.sqrt}
     8082    0.005    0.000    0.005    0.000 {max}
       50    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
     2653    0.008    0.000    0.008    0.000 {method '__deepcopy__' of 'numpy.generic' objects}
    59035    0.032    0.000    0.032    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
     7733    0.050    0.000    0.051    0.000 {method '__reduce_ex__' of 'object' objects}
       20    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       20    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        5    0.000    0.000    0.000    0.000 {method 'accept' of '_socket.socket' objects}
        7    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
      199    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        3    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
     7336    0.006    0.000    0.039    0.000 {method 'any' of 'numpy.ndarray' objects}
     9001    0.002    0.000    0.002    0.000 {method 'append' of 'collections.deque' objects}
   256220    0.034    0.000    0.034    0.000 {method 'append' of 'list' objects}
     1520    0.002    0.000    0.002    0.000 {method 'argmin' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'close' of 'cStringIO.StringO' objects}
        9    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
     2298    0.005    0.000    0.005    0.000 {method 'compress' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'connect' of '_socket.socket' objects}
      129    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
     1554    0.004    0.000    0.005    0.000 {method 'decode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        7    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
      417    0.000    0.000    0.001    0.000 {method 'encode' of 'str' objects}
     3042    0.003    0.000    0.003    0.000 {method 'encode' of 'unicode' objects}
      275    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
     5684    0.010    0.000    0.010    0.000 {method 'expandtabs' of 'str' objects}
       65    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
     3620    0.001    0.000    0.001    0.000 {method 'fileno' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
     1242    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
   713333    0.093    0.000    0.093    0.000 {method 'get' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'getsockname' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
     1529    0.001    0.000    0.001    0.000 {method 'getvalue' of 'cStringIO.StringO' objects}
       14    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
      768    0.000    0.000    0.000    0.000 {method 'has_key' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      379    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
       50    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
    11706    0.004    0.000    0.004    0.000 {method 'items' of 'dict' objects}
   101703    0.030    0.000    0.030    0.000 {method 'iteritems' of 'dict' objects}
     6117    0.002    0.000    0.003    0.000 {method 'join' of 'str' objects}
       21    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'listen' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
    11968    0.001    0.000    0.001    0.000 {method 'lstrip' of 'str' objects}
      378    0.000    0.000    0.000    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
        2    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'min' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        4    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
        1    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
     5035    1.897    0.000    1.897    0.000 {method 'poll' of 'select.epoll' objects}
     5184    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
     8998    0.001    0.000    0.001    0.000 {method 'popleft' of 'collections.deque' objects}
        5    0.000    0.000    0.000    0.000 {method 'rand' of 'mtrand.RandomState' objects}
    14932    0.012    0.000    0.012    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        2    0.007    0.003    0.007    0.003 {method 'read' of 'file' objects}
     2090    0.009    0.000    0.009    0.000 {method 'recv' of '_socket.socket' objects}
    11939    0.045    0.000    0.045    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      553    0.001    0.000    0.001    0.000 {method 'register' of 'select.epoll' objects}
        6    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
       69    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       20    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
      173    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       59    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
    10608    0.055    0.000    0.055    0.000 {method 'round' of 'numpy.generic' objects}
    18581    0.094    0.000    0.094    0.000 {method 'round' of 'numpy.ndarray' objects}
    11110    0.003    0.000    0.003    0.000 {method 'rstrip' of 'str' objects}
        2    0.006    0.003    0.006    0.003 {method 'search' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.000    0.000 {method 'seed' of 'mtrand.RandomState' objects}
     1520    0.021    0.000    0.021    0.000 {method 'send' of '_socket.socket' objects}
        4    0.000    0.000    0.001    0.000 {method 'send' of 'generator' objects}
        8    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
    59335    0.016    0.000    0.016    0.000 {method 'setdefault' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
    15104    0.021    0.000    0.028    0.000 {method 'sort' of 'list' objects}
        6    0.000    0.000    0.000    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
       35    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
      771    0.001    0.000    0.001    0.000 {method 'split' of 'unicode' objects}
     5696    0.007    0.000    0.007    0.000 {method 'splitlines' of 'str' objects}
     1642    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      347    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'tolist' of 'array.array' objects}
        2    0.000    0.000    0.000    0.000 {method 'tostring' of 'array.array' objects}
      116    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      547    0.002    0.000    0.002    0.000 {method 'unregister' of 'select.epoll' objects}
    10670    0.010    0.000    0.010    0.000 {method 'update' of 'dict' objects}
      165    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
     4918    0.002    0.000    0.002    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
    48490    0.014    0.000    0.014    0.000 {method 'write' of 'cStringIO.StringO' objects}
    14973    0.004    0.000    0.004    0.000 {min}
       23    0.000    0.000    0.001    0.000 {next}
    86082    0.150    0.000    0.150    0.000 {numpy.core.multiarray.array}
       11    0.000    0.000    0.000    0.000 {numpy.core.multiarray.can_cast}
    99387    0.126    0.000    0.126    0.000 {numpy.core.multiarray.concatenate}
     3784    0.011    0.000    0.011    0.000 {numpy.core.multiarray.copyto}
   134913    0.172    0.000    0.172    0.000 {numpy.core.multiarray.dot}
     3808    0.007    0.000    0.007    0.000 {numpy.core.multiarray.empty}
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.result_type}
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_string_function}
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_typeDict}
    22355    0.034    0.000    0.034    0.000 {numpy.core.multiarray.zeros}
    18410    0.003    0.000    0.003    0.000 {numpy.core.umath.geterrobj}
     9205    0.005    0.000    0.005    0.000 {numpy.core.umath.seterrobj}
      271    0.000    0.000    0.000    0.000 {numpy.lib._compiled_base.add_docstring}
   305798    0.023    0.000    0.023    0.000 {ord}
        1    0.000    0.000    0.000    0.000 {posix.getcwd}
        2    0.000    0.000    0.000    0.000 {posix.getpid}
        2    0.001    0.000    0.001    0.000 {posix.popen}
       63    0.000    0.000    0.000    0.000 {posix.putenv}
       40    0.000    0.000    0.000    0.000 {posix.stat}
        1    0.000    0.000    0.000    0.000 {posix.sysconf}
        2    0.000    0.000    0.000    0.000 {posix.uname}
       63    0.000    0.000    0.000    0.000 {posix.unsetenv}
        2    0.000    0.000    0.000    0.000 {posix.urandom}
    17965    0.011    0.000    0.011    0.000 {range}
       55    0.000    0.000    0.000    0.000 {repr}
        1    0.000    0.000    0.000    0.000 {scipy.stats._rank.rankdata}
     2420    0.001    0.000    0.001    0.000 {setattr}
     3033    0.021    0.000    0.021    0.000 {sorted}
       84    0.000    0.000    0.000    0.000 {sys._getframe}
      552    0.000    0.000    0.000    0.000 {sys.exc_info}
        1    0.000    0.000    0.000    0.000 {sys.exit}
        7    0.000    0.000    0.000    0.000 {thread.allocate_lock}
       18    0.000    0.000    0.000    0.000 {thread.get_ident}
        8    0.000    0.000    0.000    0.000 {time.time}
       13    0.000    0.000    0.000    0.000 {vars}
        8    0.000    0.000    0.000    0.000 {zip}


